date,protocol,tvl,fees,revenue,volume,dau,tx_count,core_utility,active_loans,assets_staked,circulating_supply,net_inflow,borrow_utilization,trading_utilization,capital_deployment,staking_flow,liquidity_metric
2025-10-21,makerdao,6119823466.0,1208472.0,768812.0,,52.0,67559.0,9443082461.646,,,9443082461.645582,0.0,0.0,0.0,1.543,0.0,1.543
2025-10-22,makerdao,6654186833.0,1207160.0,770467.0,,60.0,66543.0,9472731914.994,,,9472731914.994268,0.0,0.0,0.0,1.4236,0.0,1.4236
2025-10-23,makerdao,6582888951.0,1204490.0,765722.0,,50.0,74391.0,9502544100.728,,,9502544100.728302,0.0,0.0,0.0,1.4435,0.0,1.4435
2025-10-24,makerdao,6434303947.0,1225997.0,801773.0,,62.0,70292.0,9448085166.845,,,9448085166.844624,0.0,0.0,0.0,1.4684,0.0,1.4684
2025-10-25,makerdao,6794869251.0,1230061.0,800336.0,,57.0,63074.0,9490852463.204,,,9490852463.204386,0.0,0.0,0.0,1.3968,0.0,1.3968
2025-10-26,makerdao,6895115346.0,1231339.0,801549.0,,56.0,67555.0,9452077953.758,,,9452077953.758217,0.0,0.0,0.0,1.3708,0.0,1.3708
2025-10-27,makerdao,7061568718.0,1240356.0,835508.0,,57.0,69861.0,9448215333.009,,,9448215333.00932,0.0,0.0,0.0,1.338,0.0,1.338
2025-10-28,makerdao,7005767888.0,1250249.0,841174.0,,46.0,105669.0,9469423263.111,,,9469423263.110785,0.0,0.0,0.0,1.3517,0.0,1.3517
2025-10-29,makerdao,6902554375.0,1239312.0,829250.0,,47.0,132040.0,9440946683.236,,,9440946683.236353,0.0,0.0,0.0,1.3677,0.0,1.3677
2025-10-30,makerdao,6855040728.0,1223720.0,811850.0,,58.0,72101.0,9388568947.774,,,9388568947.7736,0.0,0.0,0.0,1.3696,0.0,1.3696
2025-10-31,makerdao,6762768427.0,1198032.0,799081.0,,56.0,105894.0,9282201185.375,,,9282201185.374569,0.0,0.0,0.0,1.3725,0.0,1.3725
2025-11-01,makerdao,6589093740.0,1167201.0,753691.0,,48.0,99005.0,9441358885.525,,,9441358885.525202,0.0,0.0,0.0,1.4329,0.0,1.4329
2025-11-02,makerdao,6527258635.0,1156671.0,742835.0,,40.0,111166.0,9458555863.835,,,9458555863.834995,0.0,0.0,0.0,1.4491,0.0,1.4491
2025-11-03,makerdao,6573602807.0,1188182.0,745883.0,,181.0,63574.0,9848024068.195,,,9848024068.19496,0.0,0.0,0.0,1.4981,0.0,1.4981
2025-11-04,makerdao,6522282742.0,1171578.0,721972.0,,178.0,65462.0,9756286910.849,,,9756286910.848589,0.0,0.0,0.0,1.4958,0.0,1.4958
2025-11-05,makerdao,5945804152.0,1187277.0,742628.0,,101.0,71329.0,9615838069.607,,,9615838069.606735,0.0,0.0,0.0,1.6172,0.0,1.6172
2025-11-06,makerdao,5960261919.0,1180770.0,738005.0,,95.0,76276.0,9570521573.874,,,9570521573.874428,0.0,0.0,0.0,1.6057,0.0,1.6057
2025-11-07,makerdao,6197299142.0,1185917.0,750473.0,,83.0,72300.0,9654725811.142,,,9654725811.141975,0.0,0.0,0.0,1.5579,0.0,1.5579
2025-11-08,makerdao,6211980810.0,1175191.0,744585.0,,74.0,78776.0,9607359321.963,,,9607359321.963053,0.0,0.0,0.0,1.5466,0.0,1.5466
2025-11-09,makerdao,6136328022.0,1181335.0,750476.0,,79.0,88438.0,9602753361.935,,,9602753361.93506,0.0,0.0,0.0,1.5649,0.0,1.5649
2025-11-10,makerdao,6394879794.0,1191000.0,780045.0,,72.0,84311.0,9502868568.797,,,9502868568.796951,0.0,0.0,0.0,1.486,0.0,1.486
2025-11-11,makerdao,6216928141.0,1212968.0,776920.0,,88.0,78773.0,9546538222.772,,,9546538222.772211,0.0,0.0,0.0,1.5356,0.0,1.5356
2025-11-12,makerdao,6077266558.0,1207821.0,768137.0,,86.0,77159.0,9583048207.071,,,9583048207.070684,0.0,0.0,0.0,1.5769,0.0,1.5769
2025-11-13,makerdao,6126306346.0,1207617.0,766542.0,,79.0,79322.0,9589192234.714,,,9589192234.714266,0.0,0.0,0.0,1.5652,0.0,1.5652
2025-11-14,makerdao,5984202363.0,1194497.0,749948.0,,72.0,78042.0,9607925318.61,,,9607925318.61036,0.0,0.0,0.0,1.6055,0.0,1.6055
2025-11-15,makerdao,5995050324.0,1189616.0,743399.0,,58.0,79315.0,9611121298.632,,,9611121298.631636,0.0,0.0,0.0,1.6032,0.0,1.6032
2025-11-16,makerdao,6026552272.0,1185944.0,741551.0,,78.0,75973.0,9601210201.484,,,9601210201.483969,0.0,0.0,0.0,1.5932,0.0,1.5932
2025-11-17,makerdao,5938816444.0,1182899.0,737699.0,,87.0,80744.0,9599722559.426,,,9599722559.425877,0.0,0.0,0.0,1.6164,0.0,1.6164
2025-11-18,makerdao,5841931581.0,1168298.0,725640.0,,66.0,85741.0,9605616344.201,,,9605616344.201475,0.0,0.0,0.0,1.6443,0.0,1.6443
2025-11-19,makerdao,5835472271.0,1182461.0,749763.0,,85.0,92292.0,9507092473.185,,,9507092473.185368,0.0,0.0,0.0,1.6292,0.0,1.6292
2025-11-20,makerdao,5316444353.0,1157430.0,733479.0,,72.0,96253.0,9438769095.87,,,9438769095.869724,0.0,0.0,0.0,1.7754,0.0,1.7754
2025-11-21,makerdao,5409501783.0,1103158.0,681295.0,,120.0,82877.0,9282266698.317,,,9282266698.317268,0.0,0.0,0.0,1.7159,0.0,1.7159
2025-11-22,makerdao,5245309276.0,1183219.0,736063.0,,83.0,133504.0,9475752561.753,,,9475752561.752958,0.0,0.0,0.0,1.8065,0.0,1.8065
2025-11-23,makerdao,5518153526.0,1206765.0,758837.0,,70.0,149004.0,9506022129.911,,,9506022129.910666,0.0,0.0,0.0,1.7227,0.0,1.7227
2025-11-24,makerdao,5346797363.0,1229278.0,787973.0,,84.0,97982.0,9463482235.573,,,9463482235.57325,0.0,0.0,0.0,1.7699,0.0,1.7699
2025-11-25,makerdao,5744780543.0,1221274.0,730639.0,,73.0,91952.0,9599469548.41,,,9599469548.40982,0.0,0.0,0.0,1.671,0.0,1.671
2025-11-26,makerdao,5609925862.0,1254327.0,759343.0,,78.0,104884.0,9651400233.579,,,9651400233.578674,0.0,0.0,0.0,1.7204,0.0,1.7204
2025-11-27,makerdao,6053085052.0,1276963.0,780771.0,,68.0,166784.0,9642093943.539,,,9642093943.538883,0.0,0.0,0.0,1.5929,0.0,1.5929
2025-11-28,makerdao,5757532938.0,1278333.0,776978.0,,61.0,112469.0,9637386505.532,,,9637386505.531748,0.0,0.0,0.0,1.6739,0.0,1.6739
2025-11-29,makerdao,6210422515.0,1303944.0,796816.0,,68.0,123422.0,9684095572.7,,,9684095572.700329,0.0,0.0,0.0,1.5593,0.0,1.5593
2025-11-30,makerdao,6211846085.0,1269178.0,761119.0,,72.0,188308.0,9667269489.438,,,9667269489.437897,0.0,0.0,0.0,1.5563,0.0,1.5563
2025-12-01,makerdao,6108608887.0,1305780.0,778786.0,,86.0,122015.0,9812445980.319,,,9812445980.31879,0.0,0.0,0.0,1.6063,0.0,1.6063
2025-12-02,makerdao,6139574797.0,1275728.0,776338.0,,95.0,150699.0,9792273101.753,,,9792273101.752869,0.0,0.0,0.0,1.5949,0.0,1.5949
2025-12-03,makerdao,6410894525.0,1257730.0,786834.0,,102.0,137932.0,9831386463.723,,,9831386463.723204,0.0,0.0,0.0,1.5335,0.0,1.5335
2025-12-04,makerdao,6594676126.0,1237572.0,737163.0,,62.0,168497.0,9783438758.278,,,9783438758.277784,0.0,0.0,0.0,1.4835,0.0,1.4835
2025-12-05,makerdao,6543179101.0,1223661.0,758926.0,,52.0,154535.0,9757801927.554,,,9757801927.554005,0.0,0.0,0.0,1.4913,0.0,1.4913
2025-12-06,makerdao,6404093970.0,1218392.0,717098.0,,41.0,142925.0,9754309977.965,,,9754309977.964598,0.0,0.0,0.0,1.5231,0.0,1.5231
2025-12-07,makerdao,6425418569.0,1212178.0,711968.0,,47.0,73930.0,9757795711.281,,,9757795711.280815,0.0,0.0,0.0,1.5186,0.0,1.5186
2025-12-08,makerdao,6437985507.0,1209548.0,705784.0,,48.0,81235.0,9760436366.765,,,9760436366.765144,0.0,0.0,0.0,1.5161,0.0,1.5161
2025-12-09,makerdao,6505085987.0,1229028.0,710183.0,,70.0,73111.0,9920184376.797,,,9920184376.797426,0.0,0.0,0.0,1.525,0.0,1.525
2025-12-10,makerdao,6785182688.0,1231676.0,712248.0,,53.0,79932.0,9931251959.037,,,9931251959.037369,0.0,0.0,0.0,1.4637,0.0,1.4637
2025-12-11,makerdao,6770329334.0,1250870.0,707185.0,,61.0,131047.0,10132986257.931,,,10132986257.930649,0.0,0.0,0.0,1.4967,0.0,1.4967
2025-12-12,makerdao,6896229545.0,1188709.0,644911.0,,68.0,67645.0,10132523146.099,,,10132523146.099318,0.0,0.0,0.0,1.4693,0.0,1.4693
2025-12-13,makerdao,6767031701.0,1189979.0,640350.0,,37.0,82424.0,10133123668.953,,,10133123668.95318,0.0,0.0,0.0,1.4974,0.0,1.4974
2025-12-14,makerdao,6781233653.0,1182549.0,632773.0,,53.0,83732.0,10092067234.428,,,10092067234.42793,0.0,0.0,0.0,1.4882,0.0,1.4882
2025-12-15,makerdao,6716612130.0,1178505.0,623416.0,,57.0,74060.0,10120304722.131,,,10120304722.131466,0.0,0.0,0.0,1.5068,0.0,1.5068
2025-12-16,makerdao,6594406931.0,1152776.0,626844.0,,70.0,77101.0,10151442953.047,,,10151442953.047403,0.0,0.0,0.0,1.5394,0.0,1.5394
2025-12-17,makerdao,6432726757.0,1129690.0,603148.0,,89.0,66975.0,10137480568.799,,,10137480568.79945,0.0,0.0,0.0,1.5759,0.0,1.5759
2025-12-18,makerdao,6291186818.0,1121077.0,596415.0,,54.0,74584.0,10118530263.36,,,10118530263.359783,0.0,0.0,0.0,1.6084,0.0,1.6084
2025-12-19,makerdao,6189677613.0,1118231.0,588644.0,,52.0,96354.0,10143307657.637,,,10143307657.636572,0.0,0.0,0.0,1.6387,0.0,1.6387
2025-12-20,makerdao,6308354216.0,1121007.0,590520.0,,53.0,92729.0,10226401552.114,,,10226401552.11443,0.0,0.0,0.0,1.6211,0.0,1.6211
2025-12-21,makerdao,6301776288.0,1120125.0,588938.0,,58.0,85937.0,10137188705.858,,,10137188705.85762,0.0,0.0,0.0,1.6086,0.0,1.6086
2025-12-22,makerdao,6347300248.0,1147939.0,648944.0,,92.0,93296.0,10150166189.345,,,10150166189.345173,0.0,0.0,0.0,1.5991,0.0,1.5991
2025-12-23,makerdao,6379810101.0,1128497.0,656602.0,,77.0,84935.0,9890938978.573,,,9890938978.572683,0.0,0.0,0.0,1.5504,0.0,1.5504
2025-12-24,makerdao,6081828502.0,1134979.0,664144.0,,52.0,81229.0,9876818558.561,,,9876818558.561134,0.0,0.0,0.0,1.624,0.0,1.624
2025-12-25,makerdao,6059953344.0,1136636.0,631599.0,,54.0,87295.0,9862476695.309,,,9862476695.308723,0.0,0.0,0.0,1.6275,0.0,1.6275
2025-12-26,makerdao,6017594506.0,1118293.0,625894.0,,65.0,85431.0,9742708307.843,,,9742708307.842936,0.0,0.0,0.0,1.619,0.0,1.619
2025-12-27,makerdao,6047784909.0,1117709.0,626380.0,,62.0,105577.0,9759519786.269,,,9759519786.26936,0.0,0.0,0.0,1.6137,0.0,1.6137
2025-12-28,makerdao,6078607263.0,1120739.0,629380.0,,49.0,113799.0,9772935290.671,,,9772935290.670744,0.0,0.0,0.0,1.6078,0.0,1.6078
2025-12-29,makerdao,5997920855.0,1108510.0,640337.0,,66.0,88962.0,9675853771.198,,,9675853771.198374,0.0,0.0,0.0,1.6132,0.0,1.6132
2025-12-30,makerdao,5771889529.0,1098052.0,638392.0,,70.0,86761.0,9581919816.5,,,9581919816.50022,0.0,0.0,0.0,1.6601,0.0,1.6601
2025-12-31,makerdao,5737553498.0,1084892.0,630263.0,,84.0,96545.0,9424512484.05,,,9424512484.050098,0.0,0.0,0.0,1.6426,0.0,1.6426
2026-01-01,makerdao,5786180918.0,1091611.0,663577.0,,67.0,79257.0,9469215278.027,,,9469215278.026678,0.0,0.0,0.0,1.6365,0.0,1.6365
2026-01-02,makerdao,5824621895.0,1124127.0,654018.0,,62.0,72320.0,9869303910.682,,,9869303910.681871,0.0,0.0,0.0,1.6944,0.0,1.6944
2026-01-03,makerdao,6271583805.0,1123494.0,618628.0,,53.0,83942.0,9914223643.077,,,9914223643.077185,0.0,0.0,0.0,1.5808,0.0,1.5808
2026-01-04,makerdao,6314485518.0,1127231.0,618128.0,,68.0,83026.0,9964919402.503,,,9964919402.50328,0.0,0.0,0.0,1.5781,0.0,1.5781
2026-01-05,makerdao,6322753536.0,1130632.0,645501.0,,64.0,67189.0,10053551811.227,,,10053551811.226942,0.0,0.0,0.0,1.5901,0.0,1.5901
2026-01-06,makerdao,6447761800.0,1143382.0,624811.0,,65.0,68443.0,10097637865.473,,,10097637865.473127,0.0,0.0,0.0,1.5661,0.0,1.5661
2026-01-07,makerdao,6511518723.0,1142521.0,617622.0,,59.0,76709.0,10155231128.904,,,10155231128.903574,0.0,0.0,0.0,1.5596,0.0,1.5596
2026-01-08,makerdao,6454239327.0,1136773.0,602641.0,,64.0,70373.0,10263043333.211,,,10263043333.211285,0.0,0.0,0.0,1.5901,0.0,1.5901
2026-01-09,makerdao,6407122454.0,1117704.0,604894.0,,68.0,79028.0,10073987354.159,,,10073987354.158665,0.0,0.0,0.0,1.5723,0.0,1.5723
2026-01-10,makerdao,6163433217.0,1113575.0,601970.0,,63.0,82447.0,10061403012.037,,,10061403012.036663,0.0,0.0,0.0,1.6324,0.0,1.6324
2026-01-11,makerdao,6477595824.0,1113978.0,606450.0,,47.0,76683.0,10067286387.338,,,10067286387.33756,0.0,0.0,0.0,1.5542,0.0,1.5542
2026-01-12,makerdao,6529850979.0,1137516.0,659833.0,,77.0,80002.0,10041189719.709,,,10041189719.709318,0.0,0.0,0.0,1.5377,0.0,1.5377
2026-01-13,makerdao,6460305595.0,1109248.0,623099.0,,75.0,69803.0,9951658279.279,,,9951658279.278795,0.0,0.0,0.0,1.5404,0.0,1.5404
2026-01-14,makerdao,6617711039.0,1126234.0,640075.0,,87.0,99661.0,10068489049.668,,,10068489049.66777,0.0,0.0,0.0,1.5214,0.0,1.5214
2026-01-15,makerdao,6781359756.0,1124607.0,676651.0,,62.0,84651.0,9991819206.856,,,9991819206.855797,0.0,0.0,0.0,1.4734,0.0,1.4734
2026-01-16,makerdao,6400648813.0,1123256.0,643787.0,,72.0,79905.0,9975583110.87,,,9975583110.870468,0.0,0.0,0.0,1.5585,0.0,1.5585
2026-01-17,makerdao,6676765422.0,1122698.0,643507.0,,60.0,81959.0,9980543724.899,,,9980543724.89923,0.0,0.0,0.0,1.4948,0.0,1.4948
2026-01-18,makerdao,6717228776.0,1122283.0,643185.0,,57.0,76835.0,9973848331.839,,,9973848331.839432,0.0,0.0,0.0,1.4848,0.0,1.4848
2026-01-19,makerdao,6608100473.0,1162510.0,647253.0,,56.0,84734.0,10128528946.533,,,10128528946.533005,0.0,0.0,0.0,1.5327,0.0,1.5327
2026-01-20,makerdao,6574294709.0,1154572.0,640965.0,,66.0,79808.0,10073732218.642,,,10073732218.641651,0.0,0.0,0.0,1.5323,0.0,1.5323
2026-01-21,makerdao,6365038218.0,1127411.0,639096.0,,78.0,74376.0,9844309094.657,,,9844309094.656937,0.0,0.0,0.0,1.5466,0.0,1.5466
2026-01-22,makerdao,6275373501.0,1165075.0,713327.0,,89.0,74025.0,9841434595.84,,,9841434595.84026,0.0,0.0,0.0,1.5683,0.0,1.5683
2026-01-23,makerdao,6188773104.0,1132369.0,650976.0,,60.0,74597.0,9811962797.746,,,9811962797.74563,0.0,0.0,0.0,1.5854,0.0,1.5854
2026-01-24,makerdao,6133127817.0,1126858.0,647803.0,,57.0,86694.0,9769332668.373,,,9769332668.372812,0.0,0.0,0.0,1.5929,0.0,1.5929
2026-01-25,makerdao,6085388300.0,1122855.0,643749.0,,83.0,81575.0,9755390104.357,,,9755390104.356726,0.0,0.0,0.0,1.6031,0.0,1.6031
2026-01-26,makerdao,5650632779.0,1132894.0,664829.0,,80.0,82749.0,9626983779.045,,,9626983779.045353,0.0,0.0,0.0,1.7037,0.0,1.7037
2026-01-27,makerdao,5854187723.0,1111090.0,637713.0,,58.0,83809.0,9677599839.94,,,9677599839.940483,0.0,0.0,0.0,1.6531,0.0,1.6531
2026-01-28,makerdao,5644964624.0,1101863.0,627116.0,,66.0,85103.0,9664631553.632,,,9664631553.632036,0.0,0.0,0.0,1.7121,0.0,1.7121
2026-01-29,makerdao,5869305034.0,1106110.0,622165.0,,77.0,90899.0,9739547755.652,,,9739547755.651608,0.0,0.0,0.0,1.6594,0.0,1.6594
2026-01-30,makerdao,5655462355.0,1108453.0,632853.0,,79.0,88146.0,9737620327.687,,,9737620327.687304,0.0,0.0,0.0,1.7218,0.0,1.7218
2026-01-31,makerdao,5543489419.0,1111773.0,627886.0,,120.0,87704.0,9747153269.073,,,9747153269.073109,0.0,0.0,0.0,1.7583,0.0,1.7583
2026-02-01,makerdao,5378683781.0,1106581.0,625264.0,,82.0,85916.0,9701222352.649,,,9701222352.649008,0.0,0.0,0.0,1.8036,0.0,1.8036
2026-02-02,makerdao,5007733347.0,1135757.0,665302.0,,109.0,88123.0,9686449093.058,,,9686449093.057796,0.0,0.0,0.0,1.9343,0.0,1.9343
2026-02-03,makerdao,5079858223.0,1110997.0,619307.0,,85.0,89536.0,9823033586.403,,,9823033586.402653,0.0,0.0,0.0,1.9337,0.0,1.9337
2026-02-04,makerdao,5454811676.0,1112428.0,623141.0,,64.0,87829.0,9796306744.045,,,9796306744.044573,0.0,0.0,0.0,1.7959,0.0,1.7959
2026-02-05,makerdao,5369475209.0,1132597.0,629821.0,,152.0,88607.0,9744907476.359,,,9744907476.358715,0.0,0.0,0.0,1.8149,0.0,1.8149
2026-02-06,makerdao,4878429298.0,1144305.0,627292.0,,113.0,95239.0,9812562916.439,,,9812562916.438826,0.0,0.0,0.0,2.0114,0.0,2.0
2026-02-07,makerdao,5141439475.0,1148922.0,623074.0,,62.0,76873.0,9882217351.692,,,9882217351.692017,0.0,0.0,0.0,1.9221,0.0,1.9221
2026-02-08,makerdao,5538224510.0,1146032.0,620797.0,,67.0,75281.0,9847199886.292,,,9847199886.291727,0.0,0.0,0.0,1.778,0.0,1.778
2026-02-09,makerdao,5505888421.0,1111899.0,579997.0,,69.0,77747.0,9898982556.624,,,9898982556.624191,0.0,0.0,0.0,1.7979,0.0,1.7979
2026-02-10,makerdao,5152293870.0,1134124.0,607080.0,,51.0,96119.0,9873346400.478,,,9873346400.477571,0.0,0.0,0.0,1.9163,0.0,1.9163
2026-02-11,makerdao,5333433587.0,1120532.0,581351.0,,52.0,109261.0,9999104749.766,,,9999104749.76584,0.0,0.0,0.0,1.8748,0.0,1.8748
2026-02-12,makerdao,5344391650.0,1129761.0,588722.0,,64.0,109298.0,9991482634.15,,,9991482634.149666,0.0,0.0,0.0,1.8695,0.0,1.8695
2026-02-13,makerdao,5343420011.0,1161741.0,621984.0,,50.0,122921.0,10002985578.632,,,10002985578.631985,0.0,0.0,0.0,1.872,0.0,1.872
2026-02-14,makerdao,5411538526.0,1163532.0,654443.0,,54.0,115633.0,10054643489.515,,,10054643489.515076,0.0,0.0,0.0,1.858,0.0,1.858
2026-02-15,makerdao,5516218772.0,1166507.0,623522.0,,59.0,117365.0,10053452117.285,,,10053452117.28548,0.0,0.0,0.0,1.8225,0.0,1.8225
2026-02-16,makerdao,5453650646.0,1141732.0,587737.0,,47.0,111806.0,10150793806.523,,,10150793806.522549,0.0,0.0,0.0,1.8613,0.0,1.8613
2026-02-17,makerdao,5198502657.0,1137203.0,613068.0,,48.0,90215.0,10167993646.6,,,10167993646.599888,0.0,0.0,0.0,1.9559,0.0,1.9559
2026-02-18,makerdao,5466146998.0,1149232.0,590224.0,,73.0,93621.0,10231751972.073,,,10231751972.072908,0.0,0.0,0.0,1.8718,0.0,1.8718
2026-02-19,makerdao,5467647479.0,1158245.0,594720.0,,43.0,89802.0,10286225589.667,,,10286225589.667166,0.0,0.0,0.0,1.8813,0.0,1.8813
2026-02-20,makerdao,5513620250.0,1148213.0,616495.0,,45.0,99019.0,10286033595.944,,,10286033595.943632,0.0,0.0,0.0,1.8656,0.0,1.8656
2026-02-21,makerdao,5199063049.0,1146353.0,581263.0,,47.0,103359.0,10279522815.807,,,10279522815.807234,0.0,0.0,0.0,1.9772,0.0,1.9772
2026-02-22,makerdao,5494373982.0,1146398.0,581534.0,,43.0,110584.0,10273700617.027,,,10273700617.027449,0.0,0.0,0.0,1.8699,0.0,1.8699
2026-02-23,makerdao,5181277733.0,1149121.0,583794.0,,63.0,101501.0,10280068494.824,,,10280068494.824242,0.0,0.0,0.0,1.9841,0.0,1.9841
2026-02-24,makerdao,5407486954.0,1157099.0,590965.0,,56.0,115509.0,10311986987.122,,,10311986987.12203,0.0,0.0,0.0,1.907,0.0,1.907
2026-02-25,makerdao,5461519960.0,1168855.0,630733.0,,74.0,124655.0,10394571951.461,,,10394571951.461124,0.0,0.0,0.0,1.9032,0.0,1.9032
2026-02-26,makerdao,5441393608.0,1168855.0,630733.0,,74.0,124655.0,10372446409.412,,,10372446409.41188,0.0,0.0,0.0,1.9062,0.0,1.9062
2025-02-26,uniswap_v3,2997545440.0,2828356.0,0.0,2731201390.0,413300.0,520914.0,2731201390.0,,,,0.0,0.0,0.9111,0.0,0.0,0.9111
2025-02-27,uniswap_v3,2861103006.0,1863616.0,0.0,1936610368.0,432479.0,559806.0,1936610368.0,,,,0.0,0.0,0.6769,0.0,0.0,0.6769
2025-02-28,uniswap_v3,2847289462.0,2740413.0,0.0,3689634458.0,518264.0,630194.0,3689634458.0,,,,0.0,0.0,1.2958,0.0,0.0,1.2958
2025-03-01,uniswap_v3,2803790748.0,1137001.0,0.0,1476792813.0,666862.0,782361.0,1476792813.0,,,,0.0,0.0,0.5267,0.0,0.0,0.5267
2025-03-02,uniswap_v3,2735024521.0,3236517.0,0.0,3374297029.0,780845.0,910960.0,3374297029.0,,,,0.0,0.0,1.2337,0.0,0.0,1.2337
2025-03-03,uniswap_v3,3031882408.0,2673476.0,0.0,3130359032.0,589763.0,737257.0,3130359032.0,,,,0.0,0.0,1.0325,0.0,0.0,1.0325
2025-03-04,uniswap_v3,2751183786.0,2838258.0,0.0,3446345201.0,490657.0,660395.0,3446345201.0,,,,0.0,0.0,1.2527,0.0,0.0,1.2527
2025-03-05,uniswap_v3,2796075065.0,2571817.0,0.0,2853798792.0,641982.0,757791.0,2853798792.0,,,,0.0,0.0,1.0206,0.0,0.0,1.0206
2025-03-06,uniswap_v3,2889172224.0,2075146.0,0.0,1967304670.0,704356.0,795836.0,1967304670.0,,,,0.0,0.0,0.6809,0.0,0.0,0.6809
2025-03-07,uniswap_v3,2797289542.0,2761863.0,0.0,2847053884.0,594184.0,712920.0,2847053884.0,,,,0.0,0.0,1.0178,0.0,0.0,1.0178
2025-03-08,uniswap_v3,2792881025.0,3140907.0,0.0,1468479581.0,587679.0,648255.0,1468479581.0,,,,0.0,0.0,0.5258,0.0,0.0,0.5258
2025-03-09,uniswap_v3,2833385011.0,3179102.0,0.0,1408410601.0,649587.0,775801.0,1408410601.0,,,,0.0,0.0,0.4971,0.0,0.0,0.4971
2025-03-10,uniswap_v3,2665321948.0,4232238.0,0.0,3846770383.0,522700.0,671578.0,3846770383.0,,,,0.0,0.0,1.4433,0.0,0.0,1.4433
2025-03-11,uniswap_v3,2485441548.0,3106284.0,0.0,2897836895.0,608817.0,690492.0,2897836895.0,,,,0.0,0.0,1.1659,0.0,0.0,1.1659
2025-03-12,uniswap_v3,2594413449.0,1666503.0,0.0,2015587106.0,666316.0,706770.0,2015587106.0,,,,0.0,0.0,0.7769,0.0,0.0,0.7769
2025-03-13,uniswap_v3,2547089711.0,1194825.0,0.0,1392875472.0,568825.0,669135.0,1392875472.0,,,,0.0,0.0,0.5468,0.0,0.0,0.5468
2025-03-14,uniswap_v3,2493993053.0,1176064.0,0.0,1109510235.0,598816.0,631659.0,1109510235.0,,,,0.0,0.0,0.4449,0.0,0.0,0.4449
2025-03-15,uniswap_v3,2563116397.0,663385.0,0.0,583484470.0,692163.0,747985.0,583484470.0,,,,0.0,0.0,0.2276,0.0,0.0,0.2276
2025-03-16,uniswap_v3,2828159373.0,878401.0,0.0,799203932.0,649558.0,687874.0,799203932.0,,,,0.0,0.0,0.2826,0.0,0.0,0.2826
2025-03-17,uniswap_v3,2758941867.0,1190313.0,0.0,1083423078.0,551750.0,653759.0,1083423078.0,,,,0.0,0.0,0.3927,0.0,0.0,0.3927
2025-03-18,uniswap_v3,2825876186.0,1063633.0,0.0,1015297387.0,545207.0,673688.0,1015297387.0,,,,0.0,0.0,0.3593,0.0,0.0,0.3593
2025-03-19,uniswap_v3,2792669382.0,1271105.0,0.0,1301727618.0,661165.0,781835.0,1301727618.0,,,,0.0,0.0,0.4661,0.0,0.0,0.4661
2025-03-20,uniswap_v3,2889195057.0,1140012.0,0.0,1233010095.0,723256.0,866436.0,1233010095.0,,,,0.0,0.0,0.4268,0.0,0.0,0.4268
2025-03-21,uniswap_v3,2722259197.0,844331.0,0.0,959823289.0,909190.0,1125180.0,959823289.0,,,,0.0,0.0,0.3526,0.0,0.0,0.3526
2025-03-22,uniswap_v3,2817750137.0,543324.0,0.0,528278964.0,712459.0,852167.0,528278964.0,,,,0.0,0.0,0.1875,0.0,0.0,0.1875
2025-03-23,uniswap_v3,2757400041.0,578903.0,0.0,567479652.0,538365.0,653272.0,567479652.0,,,,0.0,0.0,0.2058,0.0,0.0,0.2058
2025-03-24,uniswap_v3,2838877749.0,1175494.0,0.0,1210663948.0,574177.0,763191.0,1210663948.0,,,,0.0,0.0,0.4265,0.0,0.0,0.4265
2025-03-25,uniswap_v3,2838877749.0,1045096.0,0.0,1209117956.0,604394.0,716286.0,1209117956.0,,,,0.0,0.0,0.4259,0.0,0.0,0.4259
2025-03-26,uniswap_v3,2862064869.0,1307018.0,0.0,1158322030.0,488698.0,609829.0,1158322030.0,,,,0.0,0.0,0.4047,0.0,0.0,0.4047
2025-03-27,uniswap_v3,2847315696.0,1115327.0,0.0,1107150771.0,632577.0,736778.0,1107150771.0,,,,0.0,0.0,0.3888,0.0,0.0,0.3888
2025-03-28,uniswap_v3,2839457486.0,1219986.0,0.0,1533985613.0,508967.0,635470.0,1533985613.0,,,,0.0,0.0,0.5402,0.0,0.0,0.5402
2025-03-29,uniswap_v3,2719931573.0,789423.0,0.0,929479625.0,604835.0,745745.0,929479625.0,,,,0.0,0.0,0.3417,0.0,0.0,0.3417
2025-03-30,uniswap_v3,2628092263.0,621624.0,0.0,732295380.0,648636.0,802089.0,732295380.0,,,,0.0,0.0,0.2786,0.0,0.0,0.2786
2025-03-31,uniswap_v3,2612995810.0,1013428.0,0.0,1100281089.0,593382.0,741768.0,1100281089.0,,,,0.0,0.0,0.4211,0.0,0.0,0.4211
2025-04-01,uniswap_v3,2611075245.0,1035436.0,0.0,1099057896.0,555666.0,753162.0,1099057896.0,,,,0.0,0.0,0.4209,0.0,0.0,0.4209
2025-04-02,uniswap_v3,2678458403.0,1709804.0,0.0,1755248993.0,528307.0,681541.0,1755248993.0,,,,0.0,0.0,0.6553,0.0,0.0,0.6553
2025-04-03,uniswap_v3,2676937273.0,2025363.0,0.0,2221843928.0,550464.0,708096.0,2221843928.0,,,,0.0,0.0,0.83,0.0,0.0,0.83
2025-04-04,uniswap_v3,2702281516.0,1420875.0,0.0,1550546045.0,516932.0,702014.0,1550546045.0,,,,0.0,0.0,0.5738,0.0,0.0,0.5738
